"","subject","session","trial","flanked","distortion","freq","amplitude","spacing","im_name","targ_letter","targ_pos","response","eyemovement","RT","experiment","correct"
"7401","AM",2,184," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_r_H_2.0.png"," H"," r"," r"," n.a.",1.100312,"a",1
"7402","AM",2,184," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_r_K_2.0.png"," K"," r"," r"," n.a.",0.4852999,"a",1
"7403","AM",2,184," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_5_t_D_2.0.png"," D"," t"," t"," n.a.",0.459847,"a",1
"7404","AM",2,184," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_7_l_K_2.0.png"," K"," l"," l"," n.a.",0.5999387,"a",1
"7405","AM",2,185," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_0_t_K_2.0.png"," K"," t"," t"," n.a.",0.6520485,"a",1
"7406","AM",2,185," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.2494717,"a",1
"7407","AM",2,185," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_b_K_2.0.png"," K"," b"," t"," n.a.",0.7034038,"a",0
"7408","AM",2,185," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_b_H_2.0.png"," H"," b"," t"," n.a.",0.6123528,"a",0
"7409","AM",2,185," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_6_b_H_2.0.png"," H"," b"," b"," n.a.",0.4129996,"a",1
"7410","AM",2,185," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_l_H_2.0.png"," H"," l"," l"," n.a.",0.5036081,"a",1
"7411","AM",2,186," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_7_l_N_2.0.png"," N"," l"," l"," n.a.",0.3220621,"a",1
"7412","AM",2,186," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_r_K_2.0.png"," K"," r"," r"," n.a.",0.367628,"a",1
"7413","AM",2,186," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_t_H_2.0.png"," H"," t"," t"," n.a.",0.4539348,"a",1
"7414","AM",2,186," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_0_r_D_2.0.png"," D"," r"," r"," n.a.",0.530939,"a",1
"7415","AM",2,186," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_4_l_D_2.0.png"," D"," l"," l"," n.a.",0.6786334,"a",1
"7416","AM",2,186," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_9_r_H_2.0.png"," H"," r"," t"," n.a.",0.5379387,"a",0
"7417","AM",2,187," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_r_H_2.0.png"," H"," r"," r"," n.a.",0.3472679,"a",1
"7418","AM",2,187," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_2_t_K_2.0.png"," K"," t"," b"," n.a.",0.6871054,"a",0
"7419","AM",2,187," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_1_l_N_2.0.png"," N"," l"," l"," n.a.",0.4220196,"a",1
"7420","AM",2,187," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_3_t_N_2.0.png"," N"," t"," r"," n.a.",0.4408488,"a",0
"7421","AM",2,187," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_1_r_D_2.0.png"," D"," r"," r"," n.a.",0.3997721,"a",1
"7422","AM",2,187," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_0_b_H_2.0.png"," H"," b"," r"," n.a.",0.707958,"a",0
"7423","AM",2,188," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_K_2.0.png"," K"," l"," l"," n.a.",0.5066516,"a",1
"7424","AM",2,188," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_5_b_D_2.0.png"," D"," b"," b"," n.a.",0.4660679,"a",1
"7425","AM",2,188," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_b_K_2.0.png"," K"," b"," b"," n.a.",0.5700374,"a",1
"7426","AM",2,188," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_l_D_2.0.png"," D"," l"," l"," n.a.",0.3403226,"a",1
"7427","AM",2,188," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.5962996,"a",1
"7428","AM",2,188," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_3_b_N_2.0.png"," N"," b"," t"," n.a.",0.6794707,"a",0
"7429","AM",2,189," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_5_l_N_2.0.png"," N"," l"," l"," n.a.",0.3195938,"a",1
"7430","AM",2,189," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_b_D_2.0.png"," D"," b"," b"," n.a.",0.2447642,"a",1
"7431","AM",2,189," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_r_N_2.0.png"," N"," r"," r"," n.a.",0.4540214,"a",1
"7432","AM",2,189," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_1_l_N_2.0.png"," N"," l"," l"," n.a.",0.4953249,"a",1
"7433","AM",2,189," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.7540052,"a",1
"7434","AM",2,189," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_l_K_2.0.png"," K"," l"," l"," n.a.",0.4097369,"a",1
"7435","AM",2,190," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_b_D_2.0.png"," D"," b"," b"," n.a.",0.4717022,"a",1
"7436","AM",2,190," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_r_N_2.0.png"," N"," r"," b"," n.a.",0.6892086,"a",0
"7437","AM",2,190," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_4_l_H_2.0.png"," H"," l"," r"," n.a.",0.9514452,"a",0
"7438","AM",2,190," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_9_b_D_2.0.png"," D"," b"," b"," n.a.",0.4162349,"a",1
"7439","AM",2,190," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.4481749,"a",1
"7440","AM",2,190," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_r_K_2.0.png"," K"," r"," r"," n.a.",0.3564503,"a",1
"7441","AM",2,191," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_r_N_2.0.png"," N"," r"," t"," n.a.",0.5104684,"a",0
"7442","AM",2,191," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_2_r_K_2.0.png"," K"," r"," r"," n.a.",0.2900857,"a",1
"7443","AM",2,191," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_8_t_D_2.0.png"," D"," t"," t"," n.a.",0.715613,"a",1
"7444","AM",2,191," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_t_H_2.0.png"," H"," t"," r"," n.a.",0.7144449,"a",0
"7445","AM",2,191," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_0_l_N_2.0.png"," N"," l"," b"," n.a.",0.423886,"a",0
"7446","AM",2,191," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_r_N_2.0.png"," N"," r"," b"," n.a.",0.6305434,"a",0
"7447","AM",2,192," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_5_t_H_2.0.png"," H"," t"," b"," n.a.",0.5876254,"a",0
"7448","AM",2,192," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_6_l_D_2.0.png"," D"," l"," l"," n.a.",0.2221787,"a",1
"7449","AM",2,192," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_2_b_D_2.0.png"," D"," b"," b"," n.a.",0.4796538,"a",1
"7450","AM",2,192," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_t_N_2.0.png"," N"," t"," t"," n.a.",0.4129685,"a",1
"7451","AM",2,192," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_0_t_H_2.0.png"," H"," t"," t"," n.a.",0.4692159,"a",1
"7452","AM",2,192," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_2_r_H_2.0.png"," H"," r"," t"," n.a.",0.5309812,"a",0
"7453","AM",2,193," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.5296865,"a",1
"7454","AM",2,193," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_r_D_2.0.png"," D"," r"," r"," n.a.",0.3110403,"a",1
"7455","AM",2,193," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_t_D_2.0.png"," D"," t"," b"," n.a.",0.5445804,"a",0
"7456","AM",2,193," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_2_r_H_2.0.png"," H"," r"," r"," n.a.",0.5193403,"a",1
"7457","AM",2,193," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_l_K_2.0.png"," K"," l"," l"," n.a.",0.4676732,"a",1
"7458","AM",2,193," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_b_N_2.0.png"," N"," b"," b"," n.a.",0.5065163,"a",1
"7459","AM",2,194," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_8_t_H_2.0.png"," H"," t"," t"," n.a.",0.6902769,"a",1
"7460","AM",2,194," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_t_N_2.0.png"," N"," t"," t"," n.a.",0.273976,"a",1
"7461","AM",2,194," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_l_K_2.0.png"," K"," l"," b"," n.a.",0.4588731,"a",0
"7462","AM",2,194," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.4098414,"a",1
"7463","AM",2,194," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_9_t_D_2.0.png"," D"," t"," b"," n.a.",0.5465822,"a",0
"7464","AM",2,194," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_2_l_D_2.0.png"," D"," l"," l"," n.a.",0.4109011,"a",1
"7465","AM",2,195," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_r_N_2.0.png"," N"," r"," b"," n.a.",0.6013786,"a",0
"7466","AM",2,195," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_5_b_N_2.0.png"," N"," b"," b"," n.a.",0.2692481,"a",1
"7467","AM",2,195," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_5_t_H_2.0.png"," H"," t"," l"," n.a.",0.6531429,"a",0
"7468","AM",2,195," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_t_H_2.0.png"," H"," t"," l"," n.a.",0.5096335,"a",0
"7469","AM",2,195," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_1_b_H_2.0.png"," H"," b"," b"," n.a.",0.5364197,"a",1
"7470","AM",2,195," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_t_H_2.0.png"," H"," t"," l"," n.a.",0.783483,"a",0
"7471","AM",2,196," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_D_2.0.png"," D"," l"," l"," n.a.",0.3482181,"a",1
"7472","AM",2,196," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_9_r_D_2.0.png"," D"," r"," r"," n.a.",0.2712386,"a",1
"7473","AM",2,196," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_4_l_H_2.0.png"," H"," l"," l"," n.a.",0.418966,"a",1
"7474","AM",2,196," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.3138002,"a",1
"7475","AM",2,196," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_1_r_N_2.0.png"," N"," r"," t"," n.a.",0.5925389,"a",0
"7476","AM",2,196," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_r_K_2.0.png"," K"," r"," r"," n.a.",0.3645683,"a",1
"7477","AM",2,197," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_7_b_N_2.0.png"," N"," b"," b"," n.a.",0.4458479,"a",1
"7478","AM",2,197," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_0_l_D_2.0.png"," D"," l"," l"," n.a.",0.2624648,"a",1
"7479","AM",2,197," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_0_t_D_2.0.png"," D"," t"," t"," n.a.",0.3560494,"a",1
"7480","AM",2,197," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_6_r_N_2.0.png"," N"," r"," b"," n.a.",0.464475,"a",0
"7481","AM",2,197," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_3_b_N_2.0.png"," N"," b"," b"," n.a.",0.6428153,"a",1
"7482","AM",2,197," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_l_D_2.0.png"," D"," l"," l"," n.a.",0.6998038,"a",1
"7483","AM",2,198," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_K_2.0.png"," K"," l"," l"," n.a.",0.5720665,"a",1
"7484","AM",2,198," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_l_N_2.0.png"," N"," l"," l"," n.a.",0.3034198,"a",1
"7485","AM",2,198," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_6_t_N_2.0.png"," N"," t"," l"," n.a.",0.8440846,"a",0
"7486","AM",2,198," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_t_H_2.0.png"," H"," t"," l"," n.a.",0.3861,"a",0
"7487","AM",2,198," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_4_l_H_2.0.png"," H"," l"," t"," n.a.",0.4825548,"a",0
"7488","AM",2,198," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_b_K_2.0.png"," K"," b"," b"," n.a.",0.6511628,"a",1
"7489","AM",2,199," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_6_t_D_2.0.png"," D"," t"," t"," n.a.",0.4129586,"a",1
"7490","AM",2,199," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_9_r_H_2.0.png"," H"," r"," r"," n.a.",0.2983376,"a",1
"7491","AM",2,199," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_3_t_K_2.0.png"," K"," t"," b"," n.a.",0.4528099,"a",0
"7492","AM",2,199," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_r_D_2.0.png"," D"," r"," r"," n.a.",0.3476478,"a",1
"7493","AM",2,199," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_t_K_2.0.png"," K"," t"," t"," n.a.",0.9274942,"a",1
"7494","AM",2,199," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_3_t_H_2.0.png"," H"," t"," t"," n.a.",0.5879372,"a",1
"7495","AM",2,200," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_l_K_2.0.png"," K"," l"," l"," n.a.",0.3450982,"a",1
"7496","AM",2,200," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_r_K_2.0.png"," K"," r"," r"," n.a.",0.493928,"a",1
"7497","AM",2,200," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_2_t_D_2.0.png"," D"," t"," t"," n.a.",0.2987271,"a",1
"7498","AM",2,200," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_t_H_2.0.png"," H"," t"," t"," n.a.",0.6055112,"a",1
"7499","AM",2,200," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_9_l_N_2.0.png"," N"," l"," b"," n.a.",0.4243542,"a",0
"7500","AM",2,200," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.4284026,"a",1
"7501","AM",2,201," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_9_r_H_2.0.png"," H"," r"," b"," n.a.",1.005973,"a",0
"7502","AM",2,201," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_9_r_H_2.0.png"," H"," r"," r"," n.a.",0.323158,"a",1
"7503","AM",2,201," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_1_r_H_2.0.png"," H"," r"," r"," n.a.",0.6263512,"a",1
"7504","AM",2,201," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_b_K_2.0.png"," K"," b"," b"," n.a.",0.3488785,"a",1
"7505","AM",2,201," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_0_b_H_2.0.png"," H"," b"," b"," n.a.",0.5220741,"a",1
"7506","AM",2,201," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_3_l_N_2.0.png"," N"," l"," l"," n.a.",0.5449501,"a",1
"7507","AM",2,202," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_b_N_2.0.png"," N"," b"," b"," n.a.",1.105281,"a",1
"7508","AM",2,202," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_t_D_2.0.png"," D"," t"," t"," n.a.",0.3095342,"a",1
"7509","AM",2,202," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_l_K_2.0.png"," K"," l"," l"," n.a.",0.434797,"a",1
"7510","AM",2,202," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_r_N_2.0.png"," N"," r"," r"," n.a.",0.547108,"a",1
"7511","AM",2,202," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.51394,"a",1
"7512","AM",2,202," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_0_t_D_2.0.png"," D"," t"," t"," n.a.",0.508393,"a",1
"7513","AM",2,203," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_N_2.0.png"," N"," b"," b"," n.a.",0.9258257,"a",1
"7514","AM",2,203," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.2565629,"a",1
"7515","AM",2,203," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_0_l_N_2.0.png"," N"," l"," t"," n.a.",0.452526,"a",0
"7516","AM",2,203," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_7_t_K_2.0.png"," K"," t"," l"," n.a.",0.4280769,"a",0
"7517","AM",2,203," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_r_K_2.0.png"," K"," r"," b"," n.a.",0.484204,"a",0
"7518","AM",2,203," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_0_r_N_2.0.png"," N"," r"," l"," n.a.",0.6518215,"a",0
"7519","AM",2,204," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_1_r_D_2.0.png"," D"," r"," r"," n.a.",0.3183892,"a",1
"7520","AM",2,204," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_r_K_2.0.png"," K"," r"," r"," n.a.",0.2295513,"a",1
"7521","AM",2,204," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_9_r_H_2.0.png"," H"," r"," r"," n.a.",0.6437559,"a",1
"7522","AM",2,204," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_t_H_2.0.png"," H"," t"," b"," n.a.",0.9477958,"a",0
"7523","AM",2,204," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_2_t_D_2.0.png"," D"," t"," l"," n.a.",0.4960857,"a",0
"7524","AM",2,204," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_3_l_H_2.0.png"," H"," l"," l"," n.a.",0.4050954,"a",1
"7525","AM",2,205," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_l_N_2.0.png"," N"," l"," b"," n.a.",1.169271,"a",0
"7526","AM",2,205," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_t_H_2.0.png"," H"," t"," t"," n.a.",0.2762566,"a",1
"7527","AM",2,205," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_3_r_D_2.0.png"," D"," r"," l"," n.a.",0.8469591,"a",0
"7528","AM",2,205," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_l_D_2.0.png"," D"," l"," l"," n.a.",0.5697369,"a",1
"7529","AM",2,205," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_6_t_N_2.0.png"," N"," t"," t"," n.a.",0.4108064,"a",1
"7530","AM",2,205," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_b_K_2.0.png"," K"," b"," b"," n.a.",0.4445685,"a",1
"7531","AM",2,206," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_b_D_2.0.png"," D"," b"," b"," n.a.",0.9216209,"a",1
"7532","AM",2,206," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_2_r_K_2.0.png"," K"," r"," r"," n.a.",0.287207,"a",1
"7533","AM",2,206," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_3_l_K_2.0.png"," K"," l"," l"," n.a.",0.4324467,"a",1
"7534","AM",2,206," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_t_D_2.0.png"," D"," t"," l"," n.a.",0.4067103,"a",0
"7535","AM",2,206," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_1_l_H_2.0.png"," H"," l"," l"," n.a.",0.4164463,"a",1
"7536","AM",2,206," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_b_H_2.0.png"," H"," b"," l"," n.a.",1.067822,"a",0
"7537","AM",2,207," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_5_b_D_2.0.png"," D"," b"," b"," n.a.",0.4923852,"a",1
"7538","AM",2,207," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_9_b_D_2.0.png"," D"," b"," b"," n.a.",0.2271235,"a",1
"7539","AM",2,207," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_1_l_H_2.0.png"," H"," l"," b"," n.a.",0.571559,"a",0
"7540","AM",2,207," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_b_H_2.0.png"," H"," b"," r"," n.a.",0.3146327,"a",0
"7541","AM",2,207," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_5_t_K_2.0.png"," K"," t"," t"," n.a.",0.3967005,"a",1
"7542","AM",2,207," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_l_H_2.0.png"," H"," l"," l"," n.a.",0.6836863,"a",1
"7543","AM",2,208," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_r_D_2.0.png"," D"," r"," r"," n.a.",0.6327132,"a",1
"7544","AM",2,208," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_2_l_N_2.0.png"," N"," l"," t"," n.a.",0.3578923,"a",0
"7545","AM",2,208," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_5_t_H_2.0.png"," H"," t"," t"," n.a.",0.4521538,"a",1
"7546","AM",2,208," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_3_t_K_2.0.png"," K"," t"," r"," n.a.",0.6645437,"a",0
"7547","AM",2,208," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0.png"," N"," t"," t"," n.a.",0.486832,"a",1
"7548","AM",2,208," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.5744357,"a",1
"7549","AM",2,209," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_7_b_K_2.0.png"," K"," b"," b"," n.a.",0.4391645,"a",1
"7550","AM",2,209," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_7_t_D_2.0.png"," D"," t"," b"," n.a.",0.610665,"a",0
"7551","AM",2,209," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_l_K_2.0.png"," K"," l"," l"," n.a.",0.3306275,"a",1
"7552","AM",2,209," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_5_t_K_2.0.png"," K"," t"," b"," n.a.",0.4364389,"a",0
"7553","AM",2,209," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_8_r_D_2.0.png"," D"," r"," b"," n.a.",0.4877543,"a",0
"7554","AM",2,209," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_4_t_H_2.0.png"," H"," t"," t"," n.a.",0.533588,"a",1
"7555","AM",2,210," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_l_N_2.0.png"," N"," l"," b"," n.a.",0.7153667,"a",0
"7556","AM",2,210," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_3_l_N_2.0.png"," N"," l"," l"," n.a.",0.3005611,"a",1
"7557","AM",2,210," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_K_2.0.png"," K"," l"," l"," n.a.",0.469985,"a",1
"7558","AM",2,210," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.3688105,"a",1
"7559","AM",2,210," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_r_K_2.0.png"," K"," r"," t"," n.a.",0.5578445,"a",0
"7560","AM",2,210," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_5_t_N_2.0.png"," N"," t"," l"," n.a.",0.5505715,"a",0
"7561","TW",1,1," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0.png"," N"," t"," b"," n.a.",0.8572877,"b",0
